"","day","nitrate","pCO2_atmos","temp","dNO3","pCO2","DIC","slDON","slDOC","airseaFlux","BML_DIC","BML_NO3"
"34",34,12,395.89470619446,4.94739469046313,0,396.946477990825,1996.96525676938,0,0,-245.448164292509,1996.99356748184,12
"35",35,12,395.828664958810,5.00400146387676,0,396.941567288994,1996.96265898968,0,0,-259.777969987497,1996.99356748184,12
"36",36,12,395.760887061256,5.06209680463806,0,396.936379991536,1996.95991484578,0,0,-274.414390057838,1996.99356748184,12
"37",37,12,395.69139269635,5.12166340312881,0,396.930910500938,1996.95702136921,0,0,-289.347657544931,1996.99356748184,12
"38",38,12,395.620202570072,5.1826835113667,0,396.925153406858,1996.9539756899,0,0,-304.567930656691,1996.99356748184,12
"39",39,12,395.547337893658,5.24513894829346,0,396.919103487414,1996.95077503688,0,0,-320.065301611562,1996.99356748184,12
"40",40,12,395.472820377276,5.30901110519182,0,396.912755710280,1996.94741673883,0,0,-335.829805422361,1996.99356748184,12
"41",41,12,395.396672223565,5.37428095123012,0,396.906105233649,1996.94389822454,0,0,-351.851428599586,1996.99356748184,12
"42",42,12,395.318916121012,5.44092903913253,0,396.899147407003,1996.94021702337,0,0,-368.120117775418,1996.99356748184,12
"43",43,12,395.239575237198,5.5089355109734,0,396.891877771736,1996.93637076548,0,0,-384.625788225279,1996.99356748184,12
"44",44,12,395.15867321189,5.57828010409398,0,396.884292061608,1996.93235718216,0,0,-401.358332281737,1996.99356748184,12
"45",45,12,395.076234150004,5.64894215713974,0,396.876386203043,1996.92817410588,0,0,-418.307627631101,1996.99356748184,12
"46",46,12,394.992282614414,5.72090061621642,0,396.868156315269,1996.92381947043,0,0,-435.463545479322,1996.99356748184,12
"47",47,12,394.906843618643,5.7941340411631,0,396.859598710308,1996.91929131084,0,0,-452.815958580892,1996.99356748184,12
"48",48,12,394.819942619403,5.86862061194034,0,396.850709892806,1996.91458776335,0,0,-470.354749118948,1996.99356748184,12
"49",49,12,394.731605509013,5.94433813513147,0,396.841486559722,1996.90970706519,0,0,-488.069816429618,1996.99356748184,12
"50",50,12,394.641858607686,6.02126405055523,0,396.83192559987,1996.90464755434,0,0,-505.951084562483,1996.99356748184,12
"51",51,12,394.550728655681,6.09937543798753,0,396.822024093316,1996.89940766925,0,0,-523.988509668001,1996.99356748184,12
"52",52,12,394.458242805344,6.17864902399066,0,396.811779310639,1996.89398594837,0,0,-542.172087206214,1996.99356748184,12
"53",53,12,394.364428613011,6.2590611888476,0,396.801188712058,1996.88838102978,0,0,-560.491858968684,1996.99356748184,12
"54",54,12,394.269314030801,6.34058797359956,0,396.790249946416,1996.88259165059,0,0,-578.937919909204,1996.99356748184,12
"55",55,12,394.172927398285,6.42320508718465,0,396.778960850057,1996.87661664634,0,0,-597.500424773609,1996.99356748184,12
"56",56,12,394.075297434045,6.50688791367538,0,396.767319445558,1996.87045495039,0,0,-616.169594530194,1996.99356748184,12
"57",57,12,393.976453227118,6.59161151961306,0,396.75532394035,1996.86410559317,0,0,-634.935722587841,1996.99356748184,12
"58",58,12,393.876424228324,6.6773506614368,0,396.74297272523,1996.85756770136,0,0,-653.789180803147,1996.99356748184,12
"59",59,12,393.775240241494,6.7640797930048,0,396.730264372744,1996.85084049711,0,0,-672.720425272236,1996.99356748184,12
"60",60,12,393.672931414593,6.85177307320595,0,396.717197635476,1996.84392329709,0,0,-691.72000190006,1996.99356748184,12
"61",61,12,393.569528230731,6.94040437365918,0,396.703771444225,1996.83681551157,0,0,-710.778551747933,1996.99356748184,12
"62",62,12,393.465061499085,7.02994728649851,0,396.689984906097,1996.82951664341,0,0,-729.886816156444,1996.99356748184,12
"63",63,12,393.359562345719,7.12037513224128,0,396.675837302477,1996.82202628699,0,0,-749.035641641453,1996.99356748184,12
"64",64,12,393.253062204306,7.21166096773739,0,396.661328086935,1996.81434412715,0,0,-768.215984558386,1996.99356748184,12
"65",65,12,393.14559280677,7.30377759419703,0,396.646456883033,1996.80646993799,0,0,-787.418915539401,1996.99356748184,12
"66",66,12,393.037186173823,7.39669756529465,0,396.631223482054,1996.79840358175,0,0,-806.635623699024,1996.99356748184,12
"67",67,12,392.927874605429,7.49039319534661,0,396.615627840647,1996.79014500755,0,0,-825.857420608234,1996.99356748184,12
"68",68,12,392.81769067118,7.5848365675602,0,396.599670078415,1996.78169425011,0,0,-845.075744037634,1996.99356748184,12
"69",69,12,392.70666720059,7.67999954235149,0,396.583350475417,1996.77305142849,0,0,-864.282161471713,1996.99356748184,12
"70",70,12,392.594837273315,7.7758537657296,0,396.566669469616,1996.76421674476,0,0,-883.468373392475,1996.99356748184,12
"71",71,12,392.482234209298,7.87237067774479,0,396.549627654264,1996.75519048259,0,0,-902.626216333926,1996.99356748184,12
"72",72,12,392.368891558836,7.96952152099798,0,396.532225775234,1996.74597300594,0,0,-921.74766571237,1996.99356748184,12
"73",73,12,392.254843092589,8.06727734920906,0,396.514464728299,1996.73656475755,0,0,-940.824838430017,1996.99356748184,12
"74",74,12,392.140122791518,8.16560903584148,0,396.496345556360,1996.7269662576,0,0,-959.84999525722,1996.99356748184,12
"75",75,12,392.024764836756,8.2644872827806,0,396.477869446648,1996.71717810217,0,0,-978.81554299364,1996.99356748184,12
"76",76,12,391.908803599426,8.36388262906304,0,396.459037727867,1996.70720096181,0,0,-997.714036414781,1996.99356748184,12
"77",77,12,391.792273630403,8.46376545965472,0,396.439851867315,1996.69703558001,0,0,-1016.53818000232,1996.99356748184,12
"78",78,12,391.675209650013,8.56410601427465,0,396.420313467972,1996.68668277171,0,0,-1035.28082946555,1996.99356748184,12
"79",79,12,391.557646537694,8.66487439626211,0,396.400424265563,1996.67614342178,0,0,-1053.93499305410,1996.99356748184,12
"80",80,12,391.439619321602,8.76604058148438,0,396.380186125599,1996.66541848345,0,0,-1072.49383267030,1996.99356748184,12
"81",81,12,391.32116316817,8.8675744272825,0,396.359601040403,1996.65450897681,0,0,-1090.95066478202,1996.99356748184,12
"82",82,12,391.202313371639,8.96944568145235,0,396.338671126106,1996.64341598720,0,0,-1109.29896113949,1996.99356748184,12
"83",83,12,391.083105343532,9.07162399125831,0,396.317398619656,1996.63214066370,0,0,-1127.53234930322,1996.99356748184,12
"84",84,12,390.96357460211,9.17407891247699,0,396.295785875805,1996.62068421757,0,0,-1145.64461298637,1996.99356748184,12
"85",85,12,390.843756761787,9.27677991846806,0,396.273835364089,1996.60904792065,0,0,-1163.62969221800,1996.99356748184,12
"86",86,12,390.723687522519,9.37969640926978,0,396.251549665826,1996.59723310382,0,0,-1181.48168332733,1996.99356748184,12
"87",87,12,390.603402659164,9.48279772071628,0,396.228931471091,1996.58524115543,0,0,-1199.19483876155,1996.99356748184,12
"88",88,12,390.48293801083,9.58605313357405,0,396.205983575726,1996.57307351976,0,0,-1216.76356673412,1996.99356748184,12
"89",89,11.2,390.362329470189,9.68943188269474,-0.8,396.089627346628,1996.51136439823,0,0,-1234.18243071753,1996.99356748184,12
