"","day","nitrate","pCO2_atmos","temp","dNO3","pCO2","DIC","slDON","slDOC","airseaFlux","BML_DIC","BML_NO3"
"274",274,0,390,10,0,419.037403841267,2008.25613415462,0,0,-3598.00202301932,2008.25613415462,12
"275",275,0,390,10,0,418.964743798663,2008.22024418678,0,0,-3588.99678320766,2008.22024418678,12
"276",276,0,390,10,0,418.892281553458,2008.18444402611,0,0,-3580.01606783103,2008.18444402611,12
"277",277,0,390,10,0,418.820016486199,2008.14873342811,0,0,-3571.05980003365,2008.14873342811,12
"278",278,0,390,10,0,418.747947979785,2008.11311214907,0,0,-3562.12790325149,2008.11311214907,12
"279",279,0,390,10,0,418.676075419469,2008.07757994606,0,0,-3553.22030121167,2008.07757994606,12
"280",280,0,390,10,0,418.604398192826,2008.04213657688,0,0,-3544.33691793172,2008.04213657688,12
"281",281,0,390,10,0,418.532915689764,2008.00678180010,0,0,-3535.47767771668,2008.00678180010,12
"282",282,0,390,10,0,418.461627302495,2007.97151537505,0,0,-3526.64250515972,2007.97151537505,12
"283",283,0,390,10,0,418.390532425534,2007.9363370618,0,0,-3517.83132513864,2007.9363370618,12
"284",284,0,390,10,0,418.319630455686,2007.90124662117,0,0,-3509.04406281619,2007.90124662117,12
"285",285,0,390,10,0,418.248920792037,2007.86624381474,0,0,-3500.28064363801,2007.86624381474,12
"286",286,0,390,10,0,418.178402835937,2007.83132840480,0,0,-3491.54099333165,2007.83132840480,12
"287",287,0,390,10,0,418.108075990998,2007.79650015442,0,0,-3482.8250379045,2007.79650015442,12
"288",288,0,390,10,0,418.037939663078,2007.76175882739,0,0,-3474.13270364349,2007.76175882739,12
"289",289,0,390,10,0,417.96799326027,2007.72710418822,0,0,-3465.46391711331,2007.72710418822,12
"290",290,0,390,10,0,417.898236192896,2007.69253600217,0,0,-3456.81860515476,2007.69253600217,12
"291",291,0,390,10,0,417.828667873493,2007.65805403522,0,0,-3448.19669488405,2007.65805403522,12
"292",292,0,390,10,0,417.759287716803,2007.62365805408,0,0,-3439.59811369148,2007.62365805408,12
"293",293,0,390,10,0,417.690095139765,2007.58934782619,0,0,-3431.02278923971,2007.58934782619,12
"294",294,0,390,10,0,417.621089561504,2007.55512311969,0,0,-3422.47064946267,2007.55512311969,12
"295",295,0,390,10,0,417.552270403316,2007.52098370347,0,0,-3413.9416225649,2007.52098370347,12
"296",296,0,390,10,0,417.483637088667,2007.48692934710,0,0,-3405.43563701921,2007.48692934710,12
"297",297,0,390,10,0,417.415189043175,2007.45295982088,0,0,-3396.95262156637,2007.45295982088,12
"298",298,0,390,10,0,417.346925694603,2007.41907489583,0,0,-3388.49250521325,2007.41907489583,12
"299",299,0,390,10,0,417.27884647285,2007.38527434366,0,0,-3380.05521723208,2007.38527434366,12
"300",300,0,390,10,0,417.210950809944,2007.35155793678,0,0,-3371.64068715876,2007.35155793678,12
"301",301,0,390,10,0,417.143238140023,2007.31792544834,0,0,-3363.24884479238,2007.31792544834,12
"302",302,0,390,10,0,417.075707899333,2007.28437665213,0,0,-3354.87962019306,2007.28437665213,12
"303",303,0,390,10,0,417.008359526216,2007.25091132270,0,0,-3346.5329436812,2007.25091132270,12
"304",304,0,390,10,0,416.9411924611,2007.21752923524,0,0,-3338.20874583653,2007.21752923524,12
"305",305,0,390,10,0,416.874206146492,2007.18423016566,0,0,-3329.90695749633,2007.18423016566,12
"306",306,0,390,10,0,416.807400026967,2007.15101389057,0,0,-3321.62750975507,2007.15101389057,12
"307",307,0,390,10,0,416.740773549151,2007.11788018723,0,0,-3313.37033396257,2007.11788018723,12
"308",308,0,390,10,0,416.674326161729,2007.08482883361,0,0,-3305.13536172253,2007.08482883361,12
"309",309,0,390,10,0,416.608057315414,2007.05185960836,0,0,-3296.92252489263,2007.05185960836,12
"310",310,0,390,10,0,416.541966462956,2007.01897229081,0,0,-3288.73175558169,2007.01897229081,12
"311",311,0,390,10,0,416.476053059127,2006.98616666094,0,0,-3280.56298615017,2006.98616666094,12
"312",312,0,390,10,0,416.410316560704,2006.95344249945,0,0,-3272.41614920822,2006.95344249945,12
"313",313,0,390,10,0,416.344756426476,2006.92079958768,0,0,-3264.29117761406,2006.92079958768,12
"314",314,0,390,10,0,416.27937211721,2006.88823770763,0,0,-3256.18800447435,2006.88823770763,12
"315",315,0,390,10,0,416.214163095671,2006.855756642,0,0,-3248.1065631406,2006.855756642,12
"316",316,0,390,10,0,416.149128826594,2006.82335617413,0,0,-3240.04678721093,2006.82335617413,12
"317",317,0,390,10,0,416.084268776677,2006.79103608802,0,0,-3232.0086105272,2006.79103608802,12
"318",318,0,390,10,0,416.019582414581,2006.75879616835,0,0,-3223.9919671735,2006.75879616835,12
"319",319,0,390,10,0,415.955069210912,2006.72663620044,0,0,-3215.99679147709,2006.72663620044,12
"320",320,0,390,10,0,415.890728638213,2006.69455597026,0,0,-3208.02301800513,2006.69455597026,12
"321",321,0,390,10,0,415.826560170966,2006.66255526444,0,0,-3200.07058156456,2006.66255526444,12
"322",322,0,390,10,0,415.762563285564,2006.63063387027,0,0,-3192.13941720182,2006.63063387027,12
"323",323,0,390,10,0,415.698737460322,2006.59879157567,0,0,-3184.22946019951,2006.59879157567,12
"324",324,0,390,10,0,415.635082175457,2006.56702816920,0,0,-3176.34064607791,2006.56702816920,12
"325",325,0,390,10,0,415.571596913082,2006.5353434401,0,0,-3168.47291059222,2006.5353434401,12
"326",326,0,390,10,0,415.508281157197,2006.5037371782,0,0,-3160.62618973205,2006.5037371782,12
"327",327,0,390,10,0,415.445134393682,2006.47220917400,0,0,-3152.80041972042,2006.47220917400,12
"328",328,0,390,10,0,415.382156110287,2006.44075921863,0,0,-3144.99553701236,2006.44075921863,12
"329",329,0,390,10,0,415.319345796626,2006.40938710385,0,0,-3137.21147829451,2006.40938710385,12
"330",330,0,390,10,0,415.256702944165,2006.37809262205,0,0,-3129.44818048335,2006.37809262205,12
"331",331,0,390,10,0,415.194227046217,2006.34687556624,0,0,-3121.70558072473,2006.34687556624,12
"332",332,0,390,10,0,415.131917597933,2006.31573573007,0,0,-3113.9836163924,2006.31573573007,12
"333",333,0,390,10,0,415.069774096289,2006.28467290782,0,0,-3106.28222508771,2006.28467290782,12
"334",334,0,390,10,0,415.007796040089,2006.25368689438,0,0,-3098.60134463723,2006.25368689438,12
"335",335,0,390,10,0,414.945982929944,2006.22277748525,0,0,-3090.94091309356,2006.22277748525,12
"336",336,0,390,10,0,414.884334268275,2006.19194447656,0,0,-3083.30086873273,2006.19194447656,12
"337",337,0,390,10,0,414.822849559294,2006.16118766506,0,0,-3075.68115005442,2006.16118766506,12
"338",338,0,390,10,0,414.761528309009,2006.1305068481,0,0,-3068.0816957797,2006.1305068481,12
"339",339,0,390,10,0,414.7003700252,2006.09990182365,0,0,-3060.50244485148,2006.09990182365,12
"340",340,0,390,10,0,414.639374217430,2006.06937239029,0,0,-3052.94333643207,2006.06937239029,12
"341",341,0,390,10,0,414.57854039702,2006.03891834719,0,0,-3045.40430990368,2006.03891834719,12
"342",342,0,390,10,0,414.51786807705,2006.00853949414,0,0,-3037.885304866,2006.00853949414,12
"343",343,0,390,10,0,414.457356772352,2005.97823563153,0,0,-3030.38626113631,2005.97823563153,12
"344",344,0,390,10,0,414.397005999496,2005.94800656034,0,0,-3022.90711874825,2005.94800656034,12
"345",345,0,390,10,0,414.336815276793,2005.91785208216,0,0,-3015.44781795028,2005.91785208216,12
"346",346,0,390,10,0,414.27678412427,2005.88777199917,0,0,-3008.00829920605,2005.88777199917,12
"347",347,0,390,10,0,414.216912063683,2005.85776611414,0,0,-3000.58850319144,2005.85776611414,12
"348",348,0,390,10,0,414.157198618494,2005.82783423043,0,0,-2993.18837079578,2005.82783423043,12
"349",349,0,390,10,0,414.09764331387,2005.797976152,0,0,-2985.8078431195,2005.797976152,12
"350",350,0,390,10,0,414.038245676674,2005.76819168338,0,0,-2978.44686147368,2005.76819168338,12
"351",351,0,390,10,0,413.979005235459,2005.73848062971,0,0,-2971.10536737898,2005.73848062971,12
"352",352,0,390,10,0,413.919921520460,2005.70884279668,0,0,-2963.78330256498,2005.70884279668,12
"353",353,0,390,10,0,413.860994063583,2005.67927799059,0,0,-2956.48060896917,2005.67927799059,12
"354",354,0,390,10,0,413.802222398406,2005.64978601831,0,0,-2949.19722873550,2005.64978601831,12
"355",355,0,390,10,0,413.743606060158,2005.62036668727,0,0,-2941.93310421463,2005.62036668727,12
"356",356,0,390,10,0,413.685144585731,2005.59101980549,0,0,-2934.68817796145,2005.59101980549,12
"357",357,0,390,10,0,413.626837513656,2005.56174518156,0,0,-2927.46239273604,2005.56174518156,12
"358",358,0,390,10,0,413.5686843841,2005.53254262464,0,0,-2920.25569150134,2005.53254262464,12
"359",359,0,390,10,0,413.510684738866,2005.50341194447,0,0,-2913.06801742238,2005.50341194447,12
"360",360,0,390,10,0,413.452838121377,2005.47435295133,0,0,-2905.89931386648,2005.47435295133,12
"361",361,0,390,10,0,413.395144076675,2005.44536545609,0,0,-2898.74952440100,2005.44536545609,12
"362",362,0,390,10,0,413.337602151408,2005.41644927016,0,0,-2891.61859279369,2005.41644927016,12
"363",363,0,390,10,0,413.280211893832,2005.38760420553,0,0,-2884.50646301066,2005.38760420553,12
"364",364,0,390,10,0,413.222972853793,2005.35883007474,0,0,-2877.41307921654,2005.35883007474,12
"365",365,0,390,10,0,413.16588458273,2005.33012669088,0,0,-2870.3383857731,2005.33012669088,12
"366",366,0,390,10,0,413.108946633662,2005.30149386761,0,0,-2863.28232723814,2005.30149386761,12
"367",367,0,390,10,0,413.052158561181,2005.27293141912,0,0,-2856.24484836556,2005.27293141912,12
"368",368,0,390,10,0,412.995519921455,2005.24443916018,0,0,-2849.22589410328,2005.24443916018,12
"369",369,0,390,10,0,412.939030272203,2005.21601690609,0,0,-2842.22540959401,2005.21601690609,12
"370",370,0,390,10,0,412.882689172707,2005.18766447268,0,0,-2835.24334017211,2005.18766447268,12
"371",371,0,390,10,0,412.826496183791,2005.15938167637,0,0,-2828.27963136534,2005.15938167637,12
"372",372,0,390,10,0,412.770450867825,2005.13116833408,0,0,-2821.33422889201,2005.13116833408,12
"373",373,0,390,10,0,412.71455278871,2005.10302426329,0,0,-2814.40707866139,2005.10302426329,12
"374",374,0,390,10,0,412.65880151188,2005.07494928203,0,0,-2807.49812677206,2005.07494928203,12
"375",375,0,390,10,0,412.603196604286,2005.04694320883,0,0,-2800.60731951199,2005.04694320883,12
"376",376,0,390,10,0,412.547737634396,2005.01900586280,0,0,-2793.73460335676,2005.01900586280,12
"377",377,0,390,10,0,412.492424172186,2004.99113706355,0,0,-2786.87992496943,2004.99113706355,12
"378",378,0,390,10,0,412.437255789135,2004.96333663124,0,0,-2780.04323119946,2004.96333663124,12
"379",379,0,390,10,0,412.382232058218,2004.93560438655,0,0,-2773.22446908187,2004.93560438655,12
"380",380,0,390,10,0,412.327352553898,2004.90794015069,0,0,-2766.42358583688,2004.90794015069,12
"381",381,0,390,10,0,412.272616852122,2004.8803437454,0,0,-2759.64052886856,2004.8803437454,12
"382",382,0,390,10,0,412.218024530310,2004.85281499294,0,0,-2752.87524576417,2004.85281499294,12
"383",383,0,390,10,0,412.16357516736,2004.82535371610,0,0,-2746.12768429349,2004.82535371610,12
"384",384,0,390,10,0,412.109268343629,2004.79795973817,0,0,-2739.39779240835,2004.79795973817,12
"385",385,0,390,10,0,412.055103640929,2004.77063288299,0,0,-2732.68551824146,2004.77063288299,12
"386",386,0,390,10,0,412.001080642531,2004.74337297489,0,0,-2725.99081010517,2004.74337297489,12
"387",387,0,390,10,0,411.947198933146,2004.71617983873,0,0,-2719.31361649202,2004.71617983873,12
"388",388,0,390,10,0,411.893458098925,2004.68905329986,0,0,-2712.65388607283,2004.68905329986,12
"389",389,0,390,10,0,411.839857727458,2004.66199318419,0,0,-2706.01156769613,2004.66199318419,12
"390",390,0,390,10,0,411.786397407753,2004.63499931808,0,0,-2699.38661038853,2004.63499931808,12
"391",391,0,390,10,0,411.733076730247,2004.60807152845,0,0,-2692.77896335163,2004.60807152845,12
"392",392,0,390,10,0,411.679895286786,2004.58120964269,0,0,-2686.18857596388,2004.58120964269,12
"393",393,0,390,10,0,411.626852670631,2004.55441348871,0,0,-2679.61539777789,2004.55441348871,12
"394",394,0,390,10,0,411.573948476444,2004.52768289493,0,0,-2673.05937852099,2004.52768289493,12
"395",395,0,390,10,0,411.521182300280,2004.50101769025,0,0,-2666.52046809381,2004.50101769025,12
"396",396,0,390,10,0,411.468553739596,2004.47441770408,0,0,-2659.99861656924,2004.47441770408,12
"397",397,0,390,10,0,411.416062393221,2004.44788276634,0,0,-2653.49377419300,2004.44788276634,12
"398",398,0,390,10,0,411.363707861375,2004.42141270743,0,0,-2647.00589138103,2004.42141270743,12
"399",399,0,390,10,0,411.311489745648,2004.39500735824,0,0,-2640.5349187208,2004.39500735824,12
"400",400,0,390,10,0,411.259407648996,2004.36866655017,0,0,-2634.08080696912,2004.36866655017,12
"401",401,0,390,10,0,411.207461175743,2004.34239011510,0,0,-2627.64350705187,2004.34239011510,12
"402",402,0,390,10,0,411.155649931564,2004.31617788540,0,0,-2621.22297006367,2004.31617788540,12
"403",403,0,390,10,0,411.103973523489,2004.29002969392,0,0,-2614.81914726636,2004.29002969392,12
"404",404,0,390,10,0,411.052431559891,2004.26394537402,0,0,-2608.43199008925,2004.26394537402,12
"405",405,0,390,10,0,411.001023650486,2004.23792475952,0,0,-2602.06145012765,2004.23792475952,12
"406",406,0,390,10,0,410.949749406320,2004.21196768473,0,0,-2595.70747914263,2004.21196768473,12
"407",407,0,390,10,0,410.898608439771,2004.18607398444,0,0,-2589.37002906009,2004.18607398444,12
"408",408,0,390,10,0,410.847600364542,2004.16024349392,0,0,-2583.04905197006,2004.16024349392,12
"409",409,0,390,10,0,410.796724795647,2004.13447604892,0,0,-2576.74450012663,2004.13447604892,12
"410",410,0,390,10,0,410.74598134942,2004.10877148566,0,0,-2570.45632594600,2004.10877148566,12
"411",411,0,390,10,0,410.695369643496,2004.08312964084,0,0,-2564.18448200727,2004.08312964084,12
"412",412,0,390,10,0,410.644889296812,2004.05755035163,0,0,-2557.92892105056,2004.05755035163,12
"413",413,0,390,10,0,410.594539929606,2004.03203345567,0,0,-2551.68959597676,2004.03203345567,12
"414",414,0,390,10,0,410.5443211634,2004.00657879107,0,0,-2545.46645984765,2004.00657879107,12
"415",415,0,390,10,0,410.494232621006,2003.98118619641,0,0,-2539.25946588382,2003.98118619641,12
"416",416,0,390,10,0,410.444273926514,2003.95585551074,0,0,-2533.06856746502,2003.95585551074,12
"417",417,0,390,10,0,410.394444705287,2003.93058657356,0,0,-2526.89371812904,2003.93058657356,12
"418",418,0,390,10,0,410.344744583963,2003.90537922484,0,0,-2520.73487157136,2003.90537922484,12
"419",419,0,390,10,0,410.295173190436,2003.88023330502,0,0,-2514.59198164456,2003.88023330502,12
"420",420,0,390,10,0,410.245730153866,2003.855148655,0,0,-2508.46500235671,2003.855148655,12
"421",421,0,390,10,0,410.196415104663,2003.83012511612,0,0,-2502.35388787237,2003.83012511612,12
"422",422,0,390,10,0,410.147227674488,2003.80516253020,0,0,-2496.25859251054,2003.80516253020,12
"423",423,0,390,10,0,410.098167496242,2003.78026073949,0,0,-2490.17907074483,2003.78026073949,12
"424",424,0,390,10,0,410.049234204068,2003.75541958672,0,0,-2484.11527720217,2003.75541958672,12
"425",425,0,390,10,0,410.000427433343,2003.73063891505,0,0,-2478.06716666293,2003.73063891505,12
"426",426,0,390,10,0,409.951746820666,2003.70591856811,0,0,-2472.03469406013,2003.70591856811,12
"427",427,0,390,10,0,409.903192003867,2003.68125838997,0,0,-2466.01781447761,2003.68125838997,12
"428",428,0,390,10,0,409.854762621987,2003.65665822513,0,0,-2460.01648315147,2003.65665822513,12
"429",429,0,390,10,0,409.806458315287,2003.63211791858,0,0,-2454.03065546761,2003.63211791858,12
"430",430,0,390,10,0,409.758278725233,2003.60763731571,0,0,-2448.06028696265,2003.60763731571,12
"431",431,0,390,10,0,409.71022349449,2003.58321626238,0,0,-2442.10533332197,2003.58321626238,12
"432",432,0,390,10,0,409.662292266932,2003.55885460487,0,0,-2436.16575037939,2003.55885460487,12
"433",433,0,390,10,0,409.614484687618,2003.53455218993,0,0,-2430.24149411793,2003.53455218993,12
"434",434,0,390,10,0,409.566800402797,2003.51030886472,0,0,-2424.33252066743,2003.51030886472,12
"435",435,0,390,10,0,409.519239059905,2003.48612447686,0,0,-2418.43878630445,2003.48612447686,12
"436",436,0,390,10,0,409.471800307553,2003.46199887439,0,0,-2412.56024745229,2003.46199887439,12
"437",437,0,390,10,0,409.42448379553,2003.43793190578,0,0,-2406.69686067986,2003.43793190578,12
"438",438,0,390,10,0,409.377289174793,2003.41392341995,0,0,-2400.84858270111,2003.41392341995,12
"439",439,0,390,10,0,409.330216097463,2003.38997326625,0,0,-2395.0153703749,2003.38997326625,12
"440",440,0,390,10,0,409.283264216823,2003.36608129444,0,0,-2389.19718070346,2003.36608129444,12
"441",441,0,390,10,0,409.236433187309,2003.34224735473,0,0,-2383.39397083306,2003.34224735473,12
"442",442,0,390,10,0,409.189722664509,2003.31847129775,0,0,-2377.60569805224,2003.31847129775,12
"443",443,0,390,10,0,409.143132305158,2003.29475297456,0,0,-2371.83231979207,2003.29475297456,12
"444",444,0,390,10,0,409.09666176713,2003.27109223662,0,0,-2366.07379362506,2003.27109223662,12
"445",445,0,390,10,0,409.050310709436,2003.24748893585,0,0,-2360.33007726507,2003.24748893585,12
"446",446,0,390,10,0,409.004078792226,2003.22394292456,0,0,-2354.601128566,2003.22394292456,12
"447",447,0,390,10,0,408.957965676766,2003.20045405551,0,0,-2348.8869055226,2003.20045405551,12
"448",448,0,390,10,0,408.911971025456,2003.17702218184,0,0,-2343.18736626786,2003.17702218184,12
"449",449,0,390,10,0,408.866094501807,2003.15364715715,0,0,-2337.50246907467,2003.15364715715,12
"450",450,0,390,10,0,408.82033577045,2003.13032883543,0,0,-2331.83217235320,2003.13032883543,12
"451",451,0,390,10,0,408.77469449712,2003.10706707108,0,0,-2326.17643465213,2003.10706707108,12
"452",452,0,390,10,0,408.729170348662,2003.08386171894,0,0,-2320.53521465683,2003.08386171894,12
"453",453,0,390,10,0,408.683762993020,2003.06071263422,0,0,-2314.90847118938,2003.06071263422,12
